state_id,state,name,href,full_url,stop_type
5,California,FLYING J TRAVEL CENTER #614,location_details.php?id=16090,https://www.truckstopsandservices.com/location_details.php?id=16090,Trucker
5,California,FLYING J TRAVEL CENTER #616,location_details.php?id=55913,https://www.truckstopsandservices.com/location_details.php?id=55913,Trucker
5,California,FLYING J TRAVEL CENTER #617,location_details.php?id=1107,https://www.truckstopsandservices.com/location_details.php?id=1107,Trucker
5,California,FLYING J TRAVEL CENTER #618,location_details.php?id=16103,https://www.truckstopsandservices.com/location_details.php?id=16103,Trucker
5,California,FLYING J TRAVEL CENTER #765,location_details.php?id=16106,https://www.truckstopsandservices.com/location_details.php?id=16106,Trucker
5,California,Flying J Travel Plaza,location_details.php?id=64177,https://www.truckstopsandservices.com/location_details.php?id=64177,Trucker
5,California,FONTANA CHEVRON,location_details.php?id=1121,https://www.truckstopsandservices.com/location_details.php?id=1121,Trucker
5,California,FONTANA TRUCK STOP,location_details.php?id=1122,https://www.truckstopsandservices.com/location_details.php?id=1122,Trucker
5,California,FORT INDEPENDENCE TRAVEL PLAZA,location_details.php?id=44656,https://www.truckstopsandservices.com/location_details.php?id=44656,Trucker
5,California,GILL SIDHU CHEVRON,location_details.php?id=2826,https://www.truckstopsandservices.com/location_details.php?id=2826,Trucker
5,California,GILL'S TRUCK STOP,location_details.php?id=54356,https://www.truckstopsandservices.com/location_details.php?id=54356,Trucker
5,California,GOLDEN ACORN CASINO & TRAVEL PLAZA,location_details.php?id=1240,https://www.truckstopsandservices.com/location_details.php?id=1240,Trucker
5,California,GOLDEN GATE #5,location_details.php?id=54363,https://www.truckstopsandservices.com/location_details.php?id=54363,Trucker
5,California,GOLDEN GATE PETROLEUM,location_details.php?id=10351,https://www.truckstopsandservices.com/location_details.php?id=10351,Trucker
5,California,GOLDEN GATE PETROLEUM,location_details.php?id=16046,https://www.truckstopsandservices.com/location_details.php?id=16046,Trucker
5,California,GOLDEN HILL COUNTRY STORE,location_details.php?id=16047,https://www.truckstopsandservices.com/location_details.php?id=16047,Trucker
5,California,HALLELUJAH JUNCTION MARKET,location_details.php?id=10330,https://www.truckstopsandservices.com/location_details.php?id=10330,Trucker
5,California,HARBOR TRUCK & AUTO STOP,location_details.php?id=44706,https://www.truckstopsandservices.com/location_details.php?id=44706,Trucker
5,California,HARBOR TRUCK STOP,location_details.php?id=1299,https://www.truckstopsandservices.com/location_details.php?id=1299,Trucker
5,California,HARRIS RANCH SHELL,location_details.php?id=16029,https://www.truckstopsandservices.com/location_details.php?id=16029,Trucker
5,California,"HI-SAHARA OASIS, INC.",location_details.php?id=44655,https://www.truckstopsandservices.com/location_details.php?id=44655,Trucker
5,California,HIGH DESERT TRUCK STOP,location_details.php?id=44713,https://www.truckstopsandservices.com/location_details.php?id=44713,Trucker
5,California,HIGHWAY 99 TRAVEL CENTER,location_details.php?id=1326,https://www.truckstopsandservices.com/location_details.php?id=1326,Trucker
5,California,I-10 TRUCK STOP,location_details.php?id=1372,https://www.truckstopsandservices.com/location_details.php?id=1372,Trucker
5,California,INYO SHELL MART,location_details.php?id=10311,https://www.truckstopsandservices.com/location_details.php?id=10311,Trucker
5,California,JACUMBA CHEVRON,location_details.php?id=44657,https://www.truckstopsandservices.com/location_details.php?id=44657,Trucker
5,California,JACUMBA SHELL,location_details.php?id=44658,https://www.truckstopsandservices.com/location_details.php?id=44658,Trucker
5,California,JAHANT FOOD AND FUEL,location_details.php?id=16020,https://www.truckstopsandservices.com/location_details.php?id=16020,Trucker
5,California,JAYNE TRAVEL CENTER,location_details.php?id=16028,https://www.truckstopsandservices.com/location_details.php?id=16028,Trucker
5,California,JEFFRIES OASIS I-5,location_details.php?id=1457,https://www.truckstopsandservices.com/location_details.php?id=1457,Trucker
5,California,JENSENS TRUCK STOP,location_details.php?id=16050,https://www.truckstopsandservices.com/location_details.php?id=16050,Trucker
5,California,JOE'S TRAVEL PLAZA,location_details.php?id=1478,https://www.truckstopsandservices.com/location_details.php?id=1478,Trucker
5,California,JOE'S TRAVEL PLAZA 11,location_details.php?id=1477,https://www.truckstopsandservices.com/location_details.php?id=1477,Trucker
5,California,KC'S CORNER MART (CHEVRON/CFN),location_details.php?id=1593,https://www.truckstopsandservices.com/location_details.php?id=1593,Trucker
5,California,KELLY'S MARKET & TRUCK STOP (SHELL),location_details.php?id=2949,https://www.truckstopsandservices.com/location_details.php?id=2949,Trucker
5,California,LA MEDIA TRAVEL CENTER,location_details.php?id=44703,https://www.truckstopsandservices.com/location_details.php?id=44703,Trucker
5,California,LAKEVIEW VALERO,location_details.php?id=10350,https://www.truckstopsandservices.com/location_details.php?id=10350,Trucker
5,California,LOST HILLS TRAVEL CENTER,location_details.php?id=44698,https://www.truckstopsandservices.com/location_details.php?id=44698,Trucker
5,California,Love's Country Stores,location_details.php?id=61998,https://www.truckstopsandservices.com/location_details.php?id=61998,Trucker
5,California,LOVE'S TRAVEL STOP #207,location_details.php?id=1870,https://www.truckstopsandservices.com/location_details.php?id=1870,Trucker
5,California,LOVE'S TRAVEL STOP #223,location_details.php?id=22299,https://www.truckstopsandservices.com/location_details.php?id=22299,Trucker
5,California,LOVE'S TRAVEL STOP #230,location_details.php?id=14809,https://www.truckstopsandservices.com/location_details.php?id=14809,Trucker
5,California,LOVE'S TRAVEL STOP #374,location_details.php?id=15488,https://www.truckstopsandservices.com/location_details.php?id=15488,Trucker
5,California,LOVE'S TRAVEL STOP #382,location_details.php?id=51575,https://www.truckstopsandservices.com/location_details.php?id=51575,Trucker
5,California,LOVE'S TRAVEL STOP #392,location_details.php?id=15494,https://www.truckstopsandservices.com/location_details.php?id=15494,Trucker
5,California,LOVE'S TRAVEL STOP #410,location_details.php?id=15490,https://www.truckstopsandservices.com/location_details.php?id=15490,Trucker
5,California,LOVE'S TRAVEL STOP #441,location_details.php?id=14814,https://www.truckstopsandservices.com/location_details.php?id=14814,Trucker
5,California,LOVE'S TRAVEL STOP #538,location_details.php?id=44697,https://www.truckstopsandservices.com/location_details.php?id=44697,Trucker
5,California,LOVE'S TRAVEL STOP #652,location_details.php?id=51166,https://www.truckstopsandservices.com/location_details.php?id=51166,Trucker
5,California,LOVE'S TRAVEL STOP #736,location_details.php?id=52443,https://www.truckstopsandservices.com/location_details.php?id=52443,Trucker
5,California,LOVE'S TRAVEL STOP #749,location_details.php?id=51529,https://www.truckstopsandservices.com/location_details.php?id=51529,Trucker
5,California,LOVE'S TRAVEL STOP #755,location_details.php?id=53609,https://www.truckstopsandservices.com/location_details.php?id=53609,Trucker
5,California,LOVE'S TRAVEL STOP #807,location_details.php?id=57863,https://www.truckstopsandservices.com/location_details.php?id=57863,Trucker
5,California,LOVE'S TRAVEL STOP #898,location_details.php?id=59431,https://www.truckstopsandservices.com/location_details.php?id=59431,Trucker
5,California,LUCKY TRAVEL PLAZA,location_details.php?id=44654,https://www.truckstopsandservices.com/location_details.php?id=44654,Trucker
5,California,MAC-VALLEY OIL COMPANY,location_details.php?id=10319,https://www.truckstopsandservices.com/location_details.php?id=10319,Trucker
5,California,MAVERIK,location_details.php?id=57041,https://www.truckstopsandservices.com/location_details.php?id=57041,Trucker
5,California,Maverik #386,location_details.php?id=64175,https://www.truckstopsandservices.com/location_details.php?id=64175,Trucker
5,California,Maverik #654,location_details.php?id=64212,https://www.truckstopsandservices.com/location_details.php?id=64212,Trucker
5,California,Maverik #658,location_details.php?id=64218,https://www.truckstopsandservices.com/location_details.php?id=64218,Trucker
5,California,MECCA TRAVEL CENTER,location_details.php?id=10056,https://www.truckstopsandservices.com/location_details.php?id=10056,Trucker
5,California,MERCED TRUCK & AUTO PLAZA,location_details.php?id=54693,https://www.truckstopsandservices.com/location_details.php?id=54693,Trucker
5,California,MGM SHELL,location_details.php?id=44705,https://www.truckstopsandservices.com/location_details.php?id=44705,Trucker
5,California,MIKE'S TRUCK STOP,location_details.php?id=48357,https://www.truckstopsandservices.com/location_details.php?id=48357,Trucker
5,California,MODESTO TRUCK PLAZA,location_details.php?id=37791,https://www.truckstopsandservices.com/location_details.php?id=37791,Trucker
5,California,MONTEBELLO CAT SCALE,location_details.php?id=3588,https://www.truckstopsandservices.com/location_details.php?id=3588,Trucker
5,California,MOSHEN OIL,location_details.php?id=2056,https://www.truckstopsandservices.com/location_details.php?id=2056,Trucker
5,California,MOUNTAIN VIEW GAS & MART,location_details.php?id=16049,https://www.truckstopsandservices.com/location_details.php?id=16049,Trucker
5,California,N-S MINI MART,location_details.php?id=48360,https://www.truckstopsandservices.com/location_details.php?id=48360,Trucker
5,California,NEWBERRY HIGH DESERT,location_details.php?id=54736,https://www.truckstopsandservices.com/location_details.php?id=54736,Trucker
5,California,NOIL ENERGY GROUP,location_details.php?id=3005,https://www.truckstopsandservices.com/location_details.php?id=3005,Trucker
5,California,NOIL ENERGY GROUP,location_details.php?id=10347,https://www.truckstopsandservices.com/location_details.php?id=10347,Trucker
5,California,PAIGE TRUCK STOP,location_details.php?id=44710,https://www.truckstopsandservices.com/location_details.php?id=44710,Trucker
5,California,PCH TRUCK STOP,location_details.php?id=16038,https://www.truckstopsandservices.com/location_details.php?id=16038,Trucker
5,California,PEARBLOSSOM CHEVRON,location_details.php?id=10304,https://www.truckstopsandservices.com/location_details.php?id=10304,Trucker
5,California,PEARSONVILLE TRUCK STOP,location_details.php?id=10339,https://www.truckstopsandservices.com/location_details.php?id=10339,Trucker
5,California,PENRYN 76,location_details.php?id=2203,https://www.truckstopsandservices.com/location_details.php?id=2203,Trucker
5,California,PETRO STOPPING CENTER #026 - SHAWN HUBBARD,location_details.php?id=44701,https://www.truckstopsandservices.com/location_details.php?id=44701,Trucker
5,California,PETRO STOPPING CENTER #309,location_details.php?id=2279,https://www.truckstopsandservices.com/location_details.php?id=2279,Trucker
5,California,PETRO STOPPING CENTER #327,location_details.php?id=2278,https://www.truckstopsandservices.com/location_details.php?id=2278,Trucker
5,California,PETRO STOPPING CENTER #346,location_details.php?id=10307,https://www.truckstopsandservices.com/location_details.php?id=10307,Trucker
5,California,Pilot Travel Center,location_details.php?id=64203,https://www.truckstopsandservices.com/location_details.php?id=64203,Trucker
5,California,PILOT TRAVEL CENTER #1019,location_details.php?id=44702,https://www.truckstopsandservices.com/location_details.php?id=44702,Trucker
5,California,PILOT TRAVEL CENTER #1132,location_details.php?id=48242,https://www.truckstopsandservices.com/location_details.php?id=48242,Trucker
5,California,PILOT TRAVEL CENTER #1328,location_details.php?id=59432,https://www.truckstopsandservices.com/location_details.php?id=59432,Trucker
5,California,PILOT TRAVEL CENTER #137,location_details.php?id=3515,https://www.truckstopsandservices.com/location_details.php?id=3515,Trucker
5,California,PILOT TRAVEL CENTER #154,location_details.php?id=2580,https://www.truckstopsandservices.com/location_details.php?id=2580,Trucker
5,California,PILOT TRAVEL CENTER #168,location_details.php?id=2588,https://www.truckstopsandservices.com/location_details.php?id=2588,Trucker
5,California,PILOT TRAVEL CENTER #200,location_details.php?id=10331,https://www.truckstopsandservices.com/location_details.php?id=10331,Trucker
5,California,PILOT TRAVEL CENTER #237,location_details.php?id=10324,https://www.truckstopsandservices.com/location_details.php?id=10324,Trucker
5,California,PILOT TRAVEL CENTER #282,location_details.php?id=2591,https://www.truckstopsandservices.com/location_details.php?id=2591,Trucker
5,California,PILOT TRAVEL CENTER #307,location_details.php?id=2589,https://www.truckstopsandservices.com/location_details.php?id=2589,Trucker
5,California,PILOT TRAVEL CENTER #343,location_details.php?id=16070,https://www.truckstopsandservices.com/location_details.php?id=16070,Trucker
5,California,PILOT TRAVEL CENTER #365,location_details.php?id=16075,https://www.truckstopsandservices.com/location_details.php?id=16075,Trucker
5,California,PILOT TRAVEL CENTER #372,location_details.php?id=2587,https://www.truckstopsandservices.com/location_details.php?id=2587,Trucker
5,California,PILOT TRAVEL CENTER #381,location_details.php?id=2590,https://www.truckstopsandservices.com/location_details.php?id=2590,Trucker
5,California,Pilot Travel Centers,location_details.php?id=61999,https://www.truckstopsandservices.com/location_details.php?id=61999,Trucker
5,California,Pilot Travel Centers,location_details.php?id=64214,https://www.truckstopsandservices.com/location_details.php?id=64214,Trucker
5,California,POLLARD FLAT FUEL,location_details.php?id=2635,https://www.truckstopsandservices.com/location_details.php?id=2635,Trucker
5,California,QUIK STOP MARKET,location_details.php?id=44696,https://www.truckstopsandservices.com/location_details.php?id=44696,Trucker
5,California,RABBIT TRAXX TRUCK STOP MINI-MART,location_details.php?id=54843,https://www.truckstopsandservices.com/location_details.php?id=54843,Trucker
5,California,RAMOS OIL CO (SHELL/CFN),location_details.php?id=2711,https://www.truckstopsandservices.com/location_details.php?id=2711,Trucker
5,California,RASOR ROAD SERVICE,location_details.php?id=2718,https://www.truckstopsandservices.com/location_details.php?id=2718,Trucker
5,California,REFRESH TRAVEL PLAZA,location_details.php?id=57042,https://www.truckstopsandservices.com/location_details.php?id=57042,Trucker
5,California,RIALTO TRAVEL CENTER (CHEVRON),location_details.php?id=2745,https://www.truckstopsandservices.com/location_details.php?id=2745,Trucker
5,California,RJ'S TRAVEL PLAZA,location_details.php?id=2755,https://www.truckstopsandservices.com/location_details.php?id=2755,Trucker
5,California,ROCHE OIL MOBILE MART,location_details.php?id=2789,https://www.truckstopsandservices.com/location_details.php?id=2789,Trucker
5,California,ROLLING HILLS CHEVRON,location_details.php?id=2800,https://www.truckstopsandservices.com/location_details.php?id=2800,Trucker
5,California,ROTTEN ROBBIE,location_details.php?id=2806,https://www.truckstopsandservices.com/location_details.php?id=2806,Trucker
5,California,ROTTEN ROBBIE,location_details.php?id=10344,https://www.truckstopsandservices.com/location_details.php?id=10344,Trucker
5,California,ROTTEN ROBBIE,location_details.php?id=16048,https://www.truckstopsandservices.com/location_details.php?id=16048,Trucker
5,California,ROTTEN ROBBIE # 31,location_details.php?id=10317,https://www.truckstopsandservices.com/location_details.php?id=10317,Trucker
5,California,ROTTEN ROBBIE # 60,location_details.php?id=10327,https://www.truckstopsandservices.com/location_details.php?id=10327,Trucker
5,California,ROTTEN ROBBIE # 65,location_details.php?id=1244,https://www.truckstopsandservices.com/location_details.php?id=1244,Trucker
5,California,ROYAL TRUCK STOP,location_details.php?id=314,https://www.truckstopsandservices.com/location_details.php?id=314,Trucker
5,California,RVJ'S TRUCK STOP,location_details.php?id=2818,https://www.truckstopsandservices.com/location_details.php?id=2818,Trucker
5,California,SAC VALLEY TRUCK STOP,location_details.php?id=54893,https://www.truckstopsandservices.com/location_details.php?id=54893,Trucker
5,California,SACRAMENTO 49ER TRAVEL PLAZA,location_details.php?id=2829,https://www.truckstopsandservices.com/location_details.php?id=2829,Trucker
5,California,SAN PASO TRUCK STOP,location_details.php?id=10320,https://www.truckstopsandservices.com/location_details.php?id=10320,Trucker
5,California,SC FUELS,location_details.php?id=747,https://www.truckstopsandservices.com/location_details.php?id=747,Trucker
5,California,SF / OAKLAND TRUCK PLAZA,location_details.php?id=2885,https://www.truckstopsandservices.com/location_details.php?id=2885,Trucker
5,California,SHOP N GO,location_details.php?id=2877,https://www.truckstopsandservices.com/location_details.php?id=2877,Trucker
5,California,SHOP N GO #611,location_details.php?id=2913,https://www.truckstopsandservices.com/location_details.php?id=2913,Trucker
5,California,SOUTH BROADWAY SHELL,location_details.php?id=10315,https://www.truckstopsandservices.com/location_details.php?id=10315,Trucker
5,California,SOUTHERN CALIFORNIA TRUCK STOP,location_details.php?id=2960,https://www.truckstopsandservices.com/location_details.php?id=2960,Trucker
5,California,SPEEDWAY,location_details.php?id=941,https://www.truckstopsandservices.com/location_details.php?id=941,Trucker
5,California,SPEEDWAY,location_details.php?id=1135,https://www.truckstopsandservices.com/location_details.php?id=1135,Trucker
5,California,SPEEDWAY,location_details.php?id=2736,https://www.truckstopsandservices.com/location_details.php?id=2736,Trucker
5,California,SPEEDWAY,location_details.php?id=3578,https://www.truckstopsandservices.com/location_details.php?id=3578,Trucker
5,California,SPEEDWAY,location_details.php?id=10298,https://www.truckstopsandservices.com/location_details.php?id=10298,Trucker
5,California,SPEEDWAY,location_details.php?id=10329,https://www.truckstopsandservices.com/location_details.php?id=10329,Trucker
5,California,SPEEDY FUEL,location_details.php?id=3004,https://www.truckstopsandservices.com/location_details.php?id=3004,Trucker
5,California,SPEEDY FUEL,location_details.php?id=10349,https://www.truckstopsandservices.com/location_details.php?id=10349,Trucker
5,California,SPEEDY FUEL TRUCK STOP,location_details.php?id=447,https://www.truckstopsandservices.com/location_details.php?id=447,Trucker
5,California,STARS AND STRIPES 76,location_details.php?id=289,https://www.truckstopsandservices.com/location_details.php?id=289,Trucker
5,California,SUPER FINE TRUCK STOP,location_details.php?id=3148,https://www.truckstopsandservices.com/location_details.php?id=3148,Trucker
5,California,SUPER STOP TRAVEL CENTER,location_details.php?id=3161,https://www.truckstopsandservices.com/location_details.php?id=3161,Trucker
5,California,SUPERFINE VALERO,location_details.php?id=3263,https://www.truckstopsandservices.com/location_details.php?id=3263,Trucker
5,California,TA Express - Olancha,location_details.php?id=64215,https://www.truckstopsandservices.com/location_details.php?id=64215,Trucker
5,California,THE GARLIC FARM,location_details.php?id=10321,https://www.truckstopsandservices.com/location_details.php?id=10321,Trucker
5,California,THREE SISTERS TRUCK STOP,location_details.php?id=3294,https://www.truckstopsandservices.com/location_details.php?id=3294,Trucker
5,California,TORRES MARTINEZ TRAVEL CENTER,location_details.php?id=10302,https://www.truckstopsandservices.com/location_details.php?id=10302,Trucker
5,California,TRACY TRUCK & AUTO STOP,location_details.php?id=3389,https://www.truckstopsandservices.com/location_details.php?id=3389,Trucker
5,California,TRAVEL CENTERS OF AMERICA #040,location_details.php?id=3183,https://www.truckstopsandservices.com/location_details.php?id=3183,Trucker
5,California,TRAVEL CENTERS OF AMERICA #041,location_details.php?id=3187,https://www.truckstopsandservices.com/location_details.php?id=3187,Trucker
5,California,TRAVEL CENTERS OF AMERICA #057,location_details.php?id=3184,https://www.truckstopsandservices.com/location_details.php?id=3184,Trucker
5,California,TRAVEL CENTERS OF AMERICA #160,location_details.php?id=3181,https://www.truckstopsandservices.com/location_details.php?id=3181,Trucker
5,California,TRAVEL CENTERS OF AMERICA #162,location_details.php?id=3185,https://www.truckstopsandservices.com/location_details.php?id=3185,Trucker
5,California,TRAVEL CENTERS OF AMERICA #163,location_details.php?id=3182,https://www.truckstopsandservices.com/location_details.php?id=3182,Trucker
5,California,TRAVEL CENTERS OF AMERICA #170,location_details.php?id=3195,https://www.truckstopsandservices.com/location_details.php?id=3195,Trucker
5,California,TRAVEL CENTERS OF AMERICA #227,location_details.php?id=3188,https://www.truckstopsandservices.com/location_details.php?id=3188,Trucker
5,California,TRAVEL CENTERS OF AMERICA #239,location_details.php?id=3180,https://www.truckstopsandservices.com/location_details.php?id=3180,Trucker
5,California,TRAVEL ZONE CENTER,location_details.php?id=44704,https://www.truckstopsandservices.com/location_details.php?id=44704,Trucker
5,California,TRUCK NET,location_details.php?id=16131,https://www.truckstopsandservices.com/location_details.php?id=16131,Trucker
5,California,ULTRA GAS & MART,location_details.php?id=303,https://www.truckstopsandservices.com/location_details.php?id=303,Trucker
5,California,UNITED OIL,location_details.php?id=16051,https://www.truckstopsandservices.com/location_details.php?id=16051,Trucker
5,California,UNITED PARK TRUCK STOP,location_details.php?id=225,https://www.truckstopsandservices.com/location_details.php?id=225,Trucker
5,California,US HENDY OIL,location_details.php?id=16045,https://www.truckstopsandservices.com/location_details.php?id=16045,Trucker
5,California,VACA VALLEY TRAVEL CENTER,location_details.php?id=44712,https://www.truckstopsandservices.com/location_details.php?id=44712,Trucker
5,California,VALLEY COLTON TRUCK STOP,location_details.php?id=3604,https://www.truckstopsandservices.com/location_details.php?id=3604,Trucker
5,California,VALLEY FUEL TOWN & COUNTRY,location_details.php?id=10312,https://www.truckstopsandservices.com/location_details.php?id=10312,Trucker
5,California,VALLEY FUEL TRAVEL PLAZA,location_details.php?id=55851,https://www.truckstopsandservices.com/location_details.php?id=55851,Trucker
5,California,VALLEY PACIFIC PETROLEUM SERVICE (CHEVRON),location_details.php?id=10326,https://www.truckstopsandservices.com/location_details.php?id=10326,Trucker
5,California,VALLEY TRUCK STOP,location_details.php?id=10325,https://www.truckstopsandservices.com/location_details.php?id=10325,Trucker
5,California,VANCO TRUCK PLAZA,location_details.php?id=3611,https://www.truckstopsandservices.com/location_details.php?id=3611,Trucker
5,California,VERNON TRUCK WASH,location_details.php?id=10346,https://www.truckstopsandservices.com/location_details.php?id=10346,Trucker
5,California,Visalia Travel Center,location_details.php?id=64217,https://www.truckstopsandservices.com/location_details.php?id=64217,Trucker
5,California,WEBB AUTO/TRUCK SERVICE,location_details.php?id=3629,https://www.truckstopsandservices.com/location_details.php?id=3629,Trucker
5,California,WESTERN STATES OIL,location_details.php?id=3645,https://www.truckstopsandservices.com/location_details.php?id=3645,Trucker
5,California,WESTGATE PETROLEUM,location_details.php?id=10342,https://www.truckstopsandservices.com/location_details.php?id=10342,Trucker
5,California,WESTLEY TRIANGLE TRUCK STOP,location_details.php?id=56982,https://www.truckstopsandservices.com/location_details.php?id=56982,Trucker
5,California,WESTSIDE CHEVRON,location_details.php?id=3652,https://www.truckstopsandservices.com/location_details.php?id=3652,Trucker
5,California,WILLOWS TRAVEL PLAZA,location_details.php?id=3709,https://www.truckstopsandservices.com/location_details.php?id=3709,Trucker
5,California,YERMO SHELL AND TRUCK STOP,location_details.php?id=3737,https://www.truckstopsandservices.com/location_details.php?id=3737,Trucker
5,California,YREKA TRUCK STOP,location_details.php?id=58008,https://www.truckstopsandservices.com/location_details.php?id=58008,Trucker
6,Colorado,7 ELEVEN,location_details.php?id=1219,https://www.truckstopsandservices.com/location_details.php?id=1219,Trucker
6,Colorado,AGFINITY,location_details.php?id=10373,https://www.truckstopsandservices.com/location_details.php?id=10373,Trucker
6,Colorado,AGFINITY - 16TH ST PLAZA,location_details.php?id=53911,https://www.truckstopsandservices.com/location_details.php?id=53911,Trucker
6,Colorado,ALTA CONVENIENCE,location_details.php?id=1718,https://www.truckstopsandservices.com/location_details.php?id=1718,Trucker
6,Colorado,ALTA CONVENIENCE,location_details.php?id=45707,https://www.truckstopsandservices.com/location_details.php?id=45707,Trucker
6,Colorado,ALTA CONVENIENCE STORE #3113,location_details.php?id=53925,https://www.truckstopsandservices.com/location_details.php?id=53925,Trucker
6,Colorado,AMACKS SINCLAIR,location_details.php?id=246,https://www.truckstopsandservices.com/location_details.php?id=246,Trucker
6,Colorado,AMPRIDE,location_details.php?id=256,https://www.truckstopsandservices.com/location_details.php?id=256,Trucker
6,Colorado,AMPRIDE,location_details.php?id=10377,https://www.truckstopsandservices.com/location_details.php?id=10377,Trucker
6,Colorado,ATWOOD SINCLAIR,location_details.php?id=285,https://www.truckstopsandservices.com/location_details.php?id=285,Trucker
6,Colorado,BLAIRS TRUCK STOP,location_details.php?id=10366,https://www.truckstopsandservices.com/location_details.php?id=10366,Trucker
6,Colorado,BROADWAY SINCLAIR,location_details.php?id=54003,https://www.truckstopsandservices.com/location_details.php?id=54003,Trucker
6,Colorado,BRUSH TRAVEL PLAZA,location_details.php?id=3340,https://www.truckstopsandservices.com/location_details.php?id=3340,Trucker
6,Colorado,CENEX C-STORE,location_details.php?id=10378,https://www.truckstopsandservices.com/location_details.php?id=10378,Trucker
6,Colorado,CIRCLE K,location_details.php?id=752,https://www.truckstopsandservices.com/location_details.php?id=752,Trucker
6,Colorado,CIRCLE K,location_details.php?id=753,https://www.truckstopsandservices.com/location_details.php?id=753,Trucker
6,Colorado,CIRCLE K,location_details.php?id=2897,https://www.truckstopsandservices.com/location_details.php?id=2897,Trucker
6,Colorado,CIRCLE K,location_details.php?id=3593,https://www.truckstopsandservices.com/location_details.php?id=3593,Trucker
6,Colorado,CIRCLE K,location_details.php?id=3594,https://www.truckstopsandservices.com/location_details.php?id=3594,Trucker
6,Colorado,CLARENCE'S TRUCK STOP,location_details.php?id=10387,https://www.truckstopsandservices.com/location_details.php?id=10387,Trucker
6,Colorado,COUNTRY STORE,location_details.php?id=669,https://www.truckstopsandservices.com/location_details.php?id=669,Trucker
6,Colorado,D & S C-STORE,location_details.php?id=10383,https://www.truckstopsandservices.com/location_details.php?id=10383,Trucker
6,Colorado,DIAMOND SHAMROCK #1122,location_details.php?id=54209,https://www.truckstopsandservices.com/location_details.php?id=54209,Trucker
6,Colorado,DOWNIEVILLE FUEL STOP,location_details.php?id=782,https://www.truckstopsandservices.com/location_details.php?id=782,Trucker
6,Colorado,EAGLE FUEL STOP,location_details.php?id=10359,https://www.truckstopsandservices.com/location_details.php?id=10359,Trucker
6,Colorado,EAGLE TRAVEL STOP,location_details.php?id=795,https://www.truckstopsandservices.com/location_details.php?id=795,Trucker
6,Colorado,EAGLE TRAVEL STOP,location_details.php?id=10388,https://www.truckstopsandservices.com/location_details.php?id=10388,Trucker
6,Colorado,EAGLE'S NEST TRUCK STOP,location_details.php?id=698,https://www.truckstopsandservices.com/location_details.php?id=698,Trucker
6,Colorado,FAST BREAK,location_details.php?id=18480,https://www.truckstopsandservices.com/location_details.php?id=18480,Trucker
6,Colorado,FAST MARKET,location_details.php?id=754,https://www.truckstopsandservices.com/location_details.php?id=754,Trucker
6,Colorado,FAST N FRIENDLY FOOD MART #6,location_details.php?id=54296,https://www.truckstopsandservices.com/location_details.php?id=54296,Trucker
6,Colorado,FLYING J TRAVEL CENTER #619,location_details.php?id=16820,https://www.truckstopsandservices.com/location_details.php?id=16820,Trucker
6,Colorado,FLYING J TRAVEL CENTER #621,location_details.php?id=16823,https://www.truckstopsandservices.com/location_details.php?id=16823,Trucker
6,Colorado,FREDERICK TRAVEL CENTER,location_details.php?id=179,https://www.truckstopsandservices.com/location_details.php?id=179,Trucker
6,Colorado,GATEWAY SERVICES,location_details.php?id=10360,https://www.truckstopsandservices.com/location_details.php?id=10360,Trucker
6,Colorado,GOOD 2 GO,location_details.php?id=54917,https://www.truckstopsandservices.com/location_details.php?id=54917,Trucker
6,Colorado,GUNSMOKE TRAVEL PLAZA,location_details.php?id=10384,https://www.truckstopsandservices.com/location_details.php?id=10384,Trucker
6,Colorado,JR'S COUNTRY STORE,location_details.php?id=10355,https://www.truckstopsandservices.com/location_details.php?id=10355,Trucker
6,Colorado,JR'S COUNTRY STORE,location_details.php?id=10363,https://www.truckstopsandservices.com/location_details.php?id=10363,Trucker
6,Colorado,KUM & GO,location_details.php?id=43963,https://www.truckstopsandservices.com/location_details.php?id=43963,Trucker
6,Colorado,KUM & GO,location_details.php?id=43966,https://www.truckstopsandservices.com/location_details.php?id=43966,Trucker
6,Colorado,KUM -N- GO,location_details.php?id=45706,https://www.truckstopsandservices.com/location_details.php?id=45706,Trucker
6,Colorado,LA SALLE OIL CO,location_details.php?id=54617,https://www.truckstopsandservices.com/location_details.php?id=54617,Trucker
6,Colorado,LAJUNTA VALLEY TIRE,location_details.php?id=10369,https://www.truckstopsandservices.com/location_details.php?id=10369,Trucker
6,Colorado,LOAF 'N JUG,location_details.php?id=10356,https://www.truckstopsandservices.com/location_details.php?id=10356,Trucker
6,Colorado,LOAF 'N JUG,location_details.php?id=10380,https://www.truckstopsandservices.com/location_details.php?id=10380,Trucker
6,Colorado,LOAF 'N JUG,location_details.php?id=18481,https://www.truckstopsandservices.com/location_details.php?id=18481,Trucker
6,Colorado,LONGMONT TRUCK STOP,location_details.php?id=1725,https://www.truckstopsandservices.com/location_details.php?id=1725,Trucker
6,Colorado,LOVE'S TRAVEL STOP #226,location_details.php?id=22303,https://www.truckstopsandservices.com/location_details.php?id=22303,Trucker
6,Colorado,LOVE'S TRAVEL STOP #23,location_details.php?id=10370,https://www.truckstopsandservices.com/location_details.php?id=10370,Trucker
6,Colorado,LOVE'S TRAVEL STOP #300,location_details.php?id=23149,https://www.truckstopsandservices.com/location_details.php?id=23149,Trucker
